H0 SRE 80 с ошибкой подчиняющиеся закону: Коши, c параметрами [ 0,00E+000 3,00E+001 ]
0 100
-0.23695704172560988 0.007085677231989279 -0.3375423291111727 -0.9011332029941025 -0.13791432191081843
-0.20006121485807027 -0.21318963134992858 -0.23171011187553442 -0.16041924720067424 -0.3044751056273484
0.3577450373150583 -0.08293608531743647 -0.17900949163630356 -0.26730364577236354 -0.19058305367430756
-0.6267564035855054 -1.4819436665670527 -0.23199680021478555 0.0024221949238495675 -0.005169914035445368
-0.31346142004449373 -0.5565352848777896 -0.2158580412699692 -0.2966530196127188 0.0662123189622534
0.06918922893694106 -0.886181286899114 -0.3119259968232066 -0.905926980318026 0.25028299137036425
0.03864720140907872 -0.6488358665806381 -0.42500144857717637 -0.09073081103674636 -0.2996624340312705
-0.3999684459819282 0.012435374841119506 0.18693164549316357 -0.6892739441601425 0.0018269852526816652
-0.7236495074740168 -0.029725598427048788 -0.32599580246853366 0.2905677537829848 0.03908107233334886
-0.2832788678644231 -0.8162597775733538 -0.41181779252369677 -0.018666857602671078 1.9850100591039794
-0.03684176592339932 -0.5189423910302828 -0.4051171761420344 -0.038591798263679686 0.20768702136687764
-0.8543512208911822 -0.04757918504539608 -0.05451369045122979 -0.6917757686816863 -0.0571420321203461
-0.4470497683812277 -0.46636955377433154 -0.34170815172808805 -0.05869846160377332 -0.1873834482079694
-0.06190261856694413 -0.06420575921146278 -0.5473325912796962 -0.28412885256396875 -0.6749275185430949
0.5616099621791626 0.1436416027681972 -0.33370050172195787 -0.8111517183265281 -1.4884637025075138
-0.03829542291354716 -0.2881816566852083 -0.8175989702305552 -0.732561398752948 -0.6637315305415095
-0.15702740381781308 0.0148863473569506 -0.5852312378486031 -0.33633995014598084 0.03462672727910908
-0.7769006407621382 -0.37901903925799596 -0.6893352049230348 0.4504238471897086 -0.16297173276431853
-0.03289736839505905 -0.20772564385689846 -0.28036746479159436 -0.27647354711792627 0.01893814875500584
-0.6474194916103655 -2.1207130524902795 -1.2092108034926927 -0.004933960354439941 -0.13523470574317256
